molecule_chembl_id,molecule_pref_name,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id,assay_description,assay_type,target_chembl_id,target_pref_name,target_organism,document_chembl_id,document_journal,document_year,activity_id
CHEMBL4170941,,COc1ccc2c(Cn3ccnc3)c(-c3ccc(Cl)cc3)[nH]c2c1,IC50,=,1058.0,nM,5.98,CHEMBL4143196,Inhibition of human aromatase using androstenedione as substrate and NADPH preincubated for 24 hrs followed by substrate addition measured after 24 hrs by ELISA,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4138218,Eur J Med Chem,2018,18368652
CHEMBL4161789,,Fc1ccc(-c2[nH]c3cc4c(cc3c2Cn2ccnc2)OCO4)cc1,IC50,=,210.6,nM,6.68,CHEMBL4143196,Inhibition of human aromatase using androstenedione as substrate and NADPH preincubated for 24 hrs followed by substrate addition measured after 24 hrs by ELISA,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4138218,Eur J Med Chem,2018,18368653
CHEMBL4172433,,Clc1ccc(-c2[nH]c3cc4c(cc3c2Cn2ccnc2)OCO4)cc1,IC50,=,2635.0,nM,5.58,CHEMBL4143196,Inhibition of human aromatase using androstenedione as substrate and NADPH preincubated for 24 hrs followed by substrate addition measured after 24 hrs by ELISA,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4138218,Eur J Med Chem,2018,18368654
CHEMBL4176600,,Fc1ccc(-c2[nH]c3cc(F)ccc3c2Cn2cncn2)cc1,IC50,=,54.4,nM,7.26,CHEMBL4143196,Inhibition of human aromatase using androstenedione as substrate and NADPH preincubated for 24 hrs followed by substrate addition measured after 24 hrs by ELISA,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4138218,Eur J Med Chem,2018,18368655
CHEMBL4165988,,Fc1ccc2c(Cn3cncn3)c(-c3ccc(Cl)cc3)[nH]c2c1,IC50,=,217.4,nM,6.66,CHEMBL4143196,Inhibition of human aromatase using androstenedione as substrate and NADPH preincubated for 24 hrs followed by substrate addition measured after 24 hrs by ELISA,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4138218,Eur J Med Chem,2018,18368656
CHEMBL4161492,,Fc1ccc(-c2[nH]c3cc(Cl)ccc3c2Cn2cncn2)cc1,IC50,=,96.9,nM,7.01,CHEMBL4143196,Inhibition of human aromatase using androstenedione as substrate and NADPH preincubated for 24 hrs followed by substrate addition measured after 24 hrs by ELISA,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4138218,Eur J Med Chem,2018,18368657
CHEMBL4169419,,Clc1ccc(-c2[nH]c3cc(Cl)ccc3c2Cn2cncn2)cc1,IC50,=,207.5,nM,6.68,CHEMBL4143196,Inhibition of human aromatase using androstenedione as substrate and NADPH preincubated for 24 hrs followed by substrate addition measured after 24 hrs by ELISA,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4138218,Eur J Med Chem,2018,18368658
CHEMBL4169808,,COc1ccc(-c2[nH]c3cc(F)ccc3c2Cn2cncn2)cc1,IC50,=,14.1,nM,7.85,CHEMBL4143196,Inhibition of human aromatase using androstenedione as substrate and NADPH preincubated for 24 hrs followed by substrate addition measured after 24 hrs by ELISA,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4138218,Eur J Med Chem,2018,18368659
CHEMBL4159159,,COc1ccc(-c2[nH]c3cc(Cl)ccc3c2Cn2cncn2)cc1,IC50,=,196.5,nM,6.71,CHEMBL4143196,Inhibition of human aromatase using androstenedione as substrate and NADPH preincubated for 24 hrs followed by substrate addition measured after 24 hrs by ELISA,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4138218,Eur J Med Chem,2018,18368660
CHEMBL4173231,,COc1ccc2c(Cn3cncn3)c(-c3ccc(F)cc3)[nH]c2c1,IC50,=,237.6,nM,6.62,CHEMBL4143196,Inhibition of human aromatase using androstenedione as substrate and NADPH preincubated for 24 hrs followed by substrate addition measured after 24 hrs by ELISA,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4138218,Eur J Med Chem,2018,18368661
CHEMBL4162549,,COc1ccc2c(Cn3cncn3)c(-c3ccc(Cl)cc3)[nH]c2c1,IC50,=,7772.0,nM,5.11,CHEMBL4143196,Inhibition of human aromatase using androstenedione as substrate and NADPH preincubated for 24 hrs followed by substrate addition measured after 24 hrs by ELISA,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4138218,Eur J Med Chem,2018,18368662
CHEMBL4162931,,Fc1ccc(-c2[nH]c3cc4c(cc3c2Cn2cncn2)OCO4)cc1,IC50,=,58.3,nM,7.23,CHEMBL4143196,Inhibition of human aromatase using androstenedione as substrate and NADPH preincubated for 24 hrs followed by substrate addition measured after 24 hrs by ELISA,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4138218,Eur J Med Chem,2018,18368663
CHEMBL4170868,,Clc1ccc(-c2[nH]c3cc4c(cc3c2Cn2cncn2)OCO4)cc1,IC50,=,677.4,nM,6.17,CHEMBL4143196,Inhibition of human aromatase using androstenedione as substrate and NADPH preincubated for 24 hrs followed by substrate addition measured after 24 hrs by ELISA,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4138218,Eur J Med Chem,2018,18368664
CHEMBL129795,ISOLIQUIRITIGENIN,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,IC50,=,3800.0,nM,5.42,CHEMBL4178558,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4177545,J Nat Prod,2017,18451124
CHEMBL4210489,,C#Cc1c(-c2ccccc2)[nH]c2ccccc12,IC50,=,1610.0,nM,5.79,CHEMBL4186378,Inhibition of CYP19A1 (unknown origin) preincubated with NADPH followed by DBF substrate addition after 30 mins by fluorescence based assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4184169,Bioorg Med Chem Lett,2017,18486401
CHEMBL4209034,,c1cncc(-c2cc3ccccc3[nH]2)c1,IC50,=,3050.0,nM,5.52,CHEMBL4186378,Inhibition of CYP19A1 (unknown origin) preincubated with NADPH followed by DBF substrate addition after 30 mins by fluorescence based assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4184169,Bioorg Med Chem Lett,2017,18486402
CHEMBL469266,,O=[N+]([O-])c1ccc2[nH]c(-c3ccccc3)cc2c1,IC50,=,9000.0,nM,5.05,CHEMBL4186378,Inhibition of CYP19A1 (unknown origin) preincubated with NADPH followed by DBF substrate addition after 30 mins by fluorescence based assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4184169,Bioorg Med Chem Lett,2017,18486403
CHEMBL4216885,,Cn1c(-c2ccccc2)cc2cc([N+](=O)[O-])ccc21,IC50,=,3880.0,nM,5.41,CHEMBL4186378,Inhibition of CYP19A1 (unknown origin) preincubated with NADPH followed by DBF substrate addition after 30 mins by fluorescence based assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4184169,Bioorg Med Chem Lett,2017,18486404
CHEMBL4212655,,Cc1ccccc1-c1cc2cc([N+](=O)[O-])ccc2[nH]1,IC50,=,6870.0,nM,5.16,CHEMBL4186378,Inhibition of CYP19A1 (unknown origin) preincubated with NADPH followed by DBF substrate addition after 30 mins by fluorescence based assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4184169,Bioorg Med Chem Lett,2017,18486405
CHEMBL1424243,,Clc1ccc2[nH]c(-c3ccccc3)cc2c1,IC50,=,22810.0,nM,4.64,CHEMBL4186378,Inhibition of CYP19A1 (unknown origin) preincubated with NADPH followed by DBF substrate addition after 30 mins by fluorescence based assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4184169,Bioorg Med Chem Lett,2017,18486406
CHEMBL509962,,N#Cc1ccc2[nH]c(-c3ccccc3)cc2c1,IC50,=,3340.0,nM,5.48,CHEMBL4186378,Inhibition of CYP19A1 (unknown origin) preincubated with NADPH followed by DBF substrate addition after 30 mins by fluorescence based assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4184169,Bioorg Med Chem Lett,2017,18486407
CHEMBL4204862,,Brc1ccc2[nH]c(-c3ccccc3)cc2c1,IC50,=,39710.0,nM,4.40,CHEMBL4186378,Inhibition of CYP19A1 (unknown origin) preincubated with NADPH followed by DBF substrate addition after 30 mins by fluorescence based assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4184169,Bioorg Med Chem Lett,2017,18486408
CHEMBL4207850,,N#Cc1ccc2[nH]c(-c3cccnc3)cc2c1,IC50,=,11500.0,nM,4.94,CHEMBL4186378,Inhibition of CYP19A1 (unknown origin) preincubated with NADPH followed by DBF substrate addition after 30 mins by fluorescence based assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4184169,Bioorg Med Chem Lett,2017,18486409
CHEMBL1444,LETROZOLE,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,IC50,=,9.95,nM,8.00,CHEMBL4186378,Inhibition of CYP19A1 (unknown origin) preincubated with NADPH followed by DBF substrate addition after 30 mins by fluorescence based assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4184169,Bioorg Med Chem Lett,2017,18486410
CHEMBL3099695,OSILODROSTAT,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,IC50,=,1584.89,nM,5.80,CHEMBL4186813,Inhibition of CYP19A1 (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4184185,Bioorg Med Chem Lett,2018,18488044
CHEMBL287677,DEXFADROSTAT,N#Cc1ccc([C@H]2CCCc3cncn32)cc1,IC50,=,794.33,nM,6.10,CHEMBL4186813,Inhibition of CYP19A1 (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4184185,Bioorg Med Chem Lett,2018,18488045
CHEMBL446083,,CN1C(=O)CCc2cc(-c3cccnc3)ccc21,IC50,=,100.0,nM,7.00,CHEMBL4186813,Inhibition of CYP19A1 (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4184185,Bioorg Med Chem Lett,2018,18488046
CHEMBL4207995,,CC1(C)CC(=O)c2c(noc2Cc2ccccc2)C1,IC50,>,31622.78,nM,,CHEMBL4186813,Inhibition of CYP19A1 (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4184185,Bioorg Med Chem Lett,2018,18488047
CHEMBL4212612,,COc1ccc(Cc2onc3c2C(=O)CC(C)(C)C3)cc1,IC50,>,31622.78,nM,,CHEMBL4186813,Inhibition of CYP19A1 (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4184185,Bioorg Med Chem Lett,2018,18488048
CHEMBL4211193,,CC1(C)CC(=O)c2c(noc2Cc2ccc(C(N)=O)cc2)C1,IC50,>,19952.62,nM,,CHEMBL4186813,Inhibition of CYP19A1 (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4184185,Bioorg Med Chem Lett,2018,18488049
CHEMBL4212918,,CN1CCN(C(=O)c2ccc(Cc3onc4c3C(=O)CC(C)(C)C4)cc2)CC1=O,IC50,>,31622.78,nM,,CHEMBL4186813,Inhibition of CYP19A1 (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4184185,Bioorg Med Chem Lett,2018,18488050
CHEMBL4214618,,CN(CCO)C(=O)c1ccc(Cc2onc3c2C(=O)CC(C)(C)C3)cc1,IC50,>,31622.78,nM,,CHEMBL4186813,Inhibition of CYP19A1 (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4184185,Bioorg Med Chem Lett,2018,18488051
CHEMBL4207348,,CC1(C)CC(=O)c2c(noc2Cc2ccc(C(=O)N3CC[C@@H](O)C3)cc2)C1,IC50,>,19952.62,nM,,CHEMBL4186813,Inhibition of CYP19A1 (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4184185,Bioorg Med Chem Lett,2018,18488052
CHEMBL165,RESVERATROL,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,IC50,=,25000.0,nM,4.60,CHEMBL4222101,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577007
CHEMBL264401,,c1ccc(-c2nsc(-c3ccccc3)n2)cc1,IC50,>,50000.0,nM,,CHEMBL4222101,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577008
CHEMBL1939366,,c1cncc(-c2nsc(-c3cccnc3)n2)c1,IC50,=,240.0,nM,6.62,CHEMBL4222101,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577009
CHEMBL118266,,c1cncc(-c2csc(-c3cccnc3)n2)c1,IC50,=,4.0,nM,8.40,CHEMBL4222101,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577010
CHEMBL1399,ANASTROZOLE,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,IC50,=,1.5,nM,8.82,CHEMBL4222101,Inhibition of aromatase (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577011
CHEMBL4227385,,Oc1ccccc1-c1csc(-c2ncccn2)n1,IC50,=,0.42,nM,9.38,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577012
CHEMBL4227979,,Oc1cccc(-c2csc(-c3ncccn3)n2)c1,IC50,=,3045.68,nM,5.52,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577013
CHEMBL4227126,,Oc1ccc(-c2csc(-c3ncccn3)n2)cc1,IC50,=,5715.79,nM,5.24,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577014
CHEMBL4228236,,Cc1ccc(O)c(-c2csc(-c3ncccn3)n2)c1,IC50,=,3591.14,nM,5.45,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577015
CHEMBL4229074,,COc1ccc(O)c(-c2csc(-c3ncccn3)n2)c1,IC50,=,3000.88,nM,5.52,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577016
CHEMBL4228495,,Oc1ccc(Cl)cc1-c1csc(-c2ncccn2)n1,IC50,=,3565.19,nM,5.45,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577017
CHEMBL4224728,,COc1ccccc1-c1csc(-c2ncccn2)n1,IC50,=,1181.36,nM,5.93,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577018
CHEMBL4228753,,COc1cccc(-c2csc(-c3ncccn3)n2)c1,IC50,=,176.82,nM,6.75,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577019
CHEMBL4224993,,COc1ccc(-c2csc(-c3ncccn3)n2)cc1,IC50,=,3187.68,nM,5.50,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577020
CHEMBL4229012,,Clc1ccccc1-c1csc(-c2ncccn2)n1,IC50,=,1703.22,nM,5.77,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577021
CHEMBL4225257,,Clc1cccc(-c2csc(-c3ncccn3)n2)c1,IC50,=,3253.28,nM,5.49,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577022
CHEMBL4229272,,Clc1ccc(-c2csc(-c3ncccn3)n2)cc1,IC50,=,3409.25,nM,5.47,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577023
CHEMBL4225521,,c1ccc(-c2csc(-c3ncccn3)n2)nc1,IC50,=,1092.68,nM,5.96,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577024
CHEMBL4228303,,c1cnc(-c2nc(-c3cccnc3)cs2)nc1,IC50,=,3321.79,nM,5.48,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577025
CHEMBL4227458,,c1cnc(-c2nc(-c3ccncc3)cs2)nc1,IC50,=,935.46,nM,6.03,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577026
CHEMBL4224875,,c1cnc(-c2nc(-c3ccco3)cs2)nc1,IC50,=,2600.71,nM,5.58,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577027
CHEMBL4227725,,c1cnc(-c2nc(-c3cccs3)cs2)nc1,IC50,=,3482.15,nM,5.46,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577028
CHEMBL4228819,,c1cnc(-c2nc(-c3cc4ccccc4o3)cs2)nc1,IC50,=,3345.23,nM,5.48,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577029
CHEMBL4225998,,c1cnc(-c2nc(-c3cc4ccccc4s3)cs2)nc1,IC50,=,1804.56,nM,5.74,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577030
CHEMBL4228031,,Cn1c(-c2csc(-c3ncccn3)n2)nc2ccccc21,IC50,=,1984.4,nM,5.70,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577031
CHEMBL4228244,,c1cnc(-c2nc(-c3nc4ccccc4s3)cs2)nc1,IC50,=,999.74,nM,6.00,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577032
CHEMBL157101,KETOCONAZOLE,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,IC50,=,951.48,nM,6.02,CHEMBL4222102,Inhibition of aromatase in supersomes (unknown origin) using 7-methoxy-4-trifloromethyl coumarone as substrate after 30 mins by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4219133,Bioorg Med Chem,2018,18577033
CHEMBL4129721,,CC(=O)N1CCN(c2ccc(/C=C/c3cc(F)cc(-c4ccncc4)c3)cc2)CC1,IC50,=,10000.0,nM,5.00,CHEMBL4257179,Inhibition of CYP19 (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4257083,,2016,18715533
CHEMBL4126996,,O=S(=O)(C1CC1)N1CCN(c2ccc(/C=C/c3cc(F)cc(-c4ccncc4)c3)cc2)CC1,IC50,=,10000.0,nM,5.00,CHEMBL4257179,Inhibition of CYP19 (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4257083,,2016,18715534
CHEMBL4288256,,O=S(=O)(c1cccc(OC(F)(F)F)c1)N1CCN(c2ccc(/C=C/c3cc(Cl)cc(Cn4ccnc4)c3)cc2)CC1,IC50,=,10000.0,nM,5.00,CHEMBL4257179,Inhibition of CYP19 (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4257083,,2016,18715535
CHEMBL4126284,,CCS(=O)(=O)N1CCN(c2ccc(/C=C/c3cc(F)cc(-c4ccncc4)c3)cc2)CC1,IC50,=,10000.0,nM,5.00,CHEMBL4257179,Inhibition of CYP19 (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4257083,,2016,18715536
CHEMBL4128368,,O=S(=O)(N1CCN(c2ccc(/C=C/c3cc(F)cc(-c4ccncc4)c3)cc2)CC1)C(F)(F)F,IC50,=,1000.0,nM,6.00,CHEMBL4257179,Inhibition of CYP19 (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4257083,,2016,18715537
CHEMBL4291002,,CCOC(=O)CNC(=O)N1CCN(c2ccc(/C=C/c3cc(Cl)cc(Cn4ccnc4)c3)cc2)CC1,IC50,,,,,CHEMBL4257179,Inhibition of CYP19 (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4257083,,2016,18715538
CHEMBL4289930,,CC(=O)N1CCN(c2ccc(CO[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)OC3)cc2)CC1,IC50,=,350.0,nM,6.46,CHEMBL4257193,Inhibition of CYP19 (unknown origin),A,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4257084,,2016,18715620
CHEMBL4439573,,Fc1cc2nc(-c3cncnc3C(F)(F)F)n(C3CC3)c2cc1F,IC50,=,6445.0,nM,5.19,CHEMBL4307088,Inhibition of CYP19 (unknown origin),B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4304781,ACS Med Chem Lett,2019,18854380
CHEMBL4516755,,Cc1ccc(S(=O)(=O)Nc2ccc3cc[nH]c3c2)cc1,IC50,=,490.0,nM,6.31,CHEMBL4316316,Inhibition of recombinant human aromatase preincubated for 10 mins followed by substrate and beta-NADP+ addition and measured for 60 mins by fluorimetric assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4312030,Eur J Med Chem,2020,18899054
CHEMBL4537791,,O=S(=O)(Cc1ccccc1)Nc1ccc2[nH]ccc2c1,IC50,=,160.0,nM,6.80,CHEMBL4316316,Inhibition of recombinant human aromatase preincubated for 10 mins followed by substrate and beta-NADP+ addition and measured for 60 mins by fluorimetric assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4312030,Eur J Med Chem,2020,18899055
CHEMBL4464506,,O=S(=O)(Cc1ccccc1)NCCc1c[nH]c2ccccc12,IC50,=,750.0,nM,6.12,CHEMBL4316316,Inhibition of recombinant human aromatase preincubated for 10 mins followed by substrate and beta-NADP+ addition and measured for 60 mins by fluorimetric assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4312030,Eur J Med Chem,2020,18899056
CHEMBL1371590,,O=S(=O)(NCCc1c[nH]c2ccccc12)c1ccccc1,IC50,=,200.0,nM,6.70,CHEMBL4316316,Inhibition of recombinant human aromatase preincubated for 10 mins followed by substrate and beta-NADP+ addition and measured for 60 mins by fluorimetric assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4312030,Eur J Med Chem,2020,18899057
CHEMBL1444,LETROZOLE,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,IC50,=,1.9,nM,8.72,CHEMBL4316326,Inhibition of aromatase in human MCF-7aro cells using [1beta-3H] androstenedione as substrate incubated for 1 hr by liquid scintillation counting method,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4312030,Eur J Med Chem,2020,18899072
CHEMBL4545917,,C(=C(\Cn1cncn1)c1ccccc1)\c1ccccc1,Ki,=,32.0,nM,7.50,CHEMBL4339842,Inhibition of recombinant human CYP19A1 using DBF as substrate measured after 1 hr by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4339204,Bioorg Med Chem Lett,2019,18984801
CHEMBL4526477,,C(=C(/Cn1cncn1)c1ccccc1)\c1ccccc1,Ki,=,79.0,nM,7.10,CHEMBL4339842,Inhibition of recombinant human CYP19A1 using DBF as substrate measured after 1 hr by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4339204,Bioorg Med Chem Lett,2019,18984802
CHEMBL4582591,,c1ccc(CC(Cn2ccnn2)c2ccccc2)cc1,Ki,=,290.0,nM,6.54,CHEMBL4339842,Inhibition of recombinant human CYP19A1 using DBF as substrate measured after 1 hr by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4339204,Bioorg Med Chem Lett,2019,18984803
CHEMBL4450923,,Brc1ccc(/C=C(\Cn2ccnn2)c2ccc(Br)cc2)cc1,Ki,=,24.0,nM,7.62,CHEMBL4339842,Inhibition of recombinant human CYP19A1 using DBF as substrate measured after 1 hr by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4339204,Bioorg Med Chem Lett,2019,18984804
CHEMBL4468933,,Brc1ccc(/C(=C/c2ccccc2)Cn2ccnn2)cc1,Ki,=,74.0,nM,7.13,CHEMBL4339842,Inhibition of recombinant human CYP19A1 using DBF as substrate measured after 1 hr by fluorescence assay,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL4339204,Bioorg Med Chem Lett,2019,18984805
