molecule_chembl_id,molecule_pref_name,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id,assay_description,assay_type,target_chembl_id,target_pref_name,target_organism,document_chembl_id,document_journal,document_year,activity_id,inchi_key,bioactivity_class
CHEMBL175550,,Cc1ccc2c(c1)/C(=C/c1cccnc1)CC2,IC50,=,1965189.675,nM,5.41,CHEMBL830012,In vitro inhibitory concentration against human placental CYP19 incubated with 500 nM of substrate androstenedione in presence of the compound,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1142706,J Med Chem,2005,1407080,INXZXCKRUCKCJE-XNTDXEJSSA-N,inactive
CHEMBL175554,,Clc1ccc2c(c1)CC/C2=C\c1ccncc1,IC50,=,2718966.655,nM,5.26,CHEMBL830012,In vitro inhibitory concentration against human placental CYP19 incubated with 500 nM of substrate androstenedione in presence of the compound,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1142706,J Med Chem,2005,1407593,NFCDNDMUSHGWSU-FMIVXFBMSA-N,inactive
CHEMBL175609,,COc1ccc2c(c1)CC/C2=C/c1ccncc1,IC50,=,1863818.53,nM,5.43,CHEMBL830012,In vitro inhibitory concentration against human placental CYP19 incubated with 500 nM of substrate androstenedione in presence of the compound,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1142706,J Med Chem,2005,1407727,VDGYNVYFCLIMOF-RAXLEYEMSA-N,inactive
CHEMBL175688,,Clc1ccc2c(c1)CC/C2=C/c1c[nH]cn1,IC50,=,39.0,nM,7.41,CHEMBL828609,In vitro inhibitory concentration against human placental cytochrome P450 19 with 2.5 uM testosterone,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1144350,J Med Chem,2005,1401731,FGJKKMYLQYGVLE-POHAHGRESA-N,active
CHEMBL175791,,COc1cccc2c1/C(=C/c1cccnc1)CC2,IC50,=,9740.0,nM,5.01,CHEMBL830012,In vitro inhibitory concentration against human placental CYP19 incubated with 500 nM of substrate androstenedione in presence of the compound,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1142706,J Med Chem,2005,1407328,VTCRFWNOJMKNRS-GXDHUFHOSA-N,inactive
CHEMBL175799,,Clc1ccc2c(c1)CC/C2=C/c1ccncc1,IC50,=,996331.67,nM,5.7,CHEMBL830012,In vitro inhibitory concentration against human placental CYP19 incubated with 500 nM of substrate androstenedione in presence of the compound,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1142706,J Med Chem,2005,1407599,NFCDNDMUSHGWSU-XFXZXTDPSA-N,inactive
CHEMBL175962,,C(=C1\CCc2ccccc21)\c1ccncc1,IC50,=,3352773.045,nM,5.17,CHEMBL830012,In vitro inhibitory concentration against human placental CYP19 incubated with 500 nM of substrate androstenedione in presence of the compound,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1142706,J Med Chem,2005,1407455,ZHGWOEHABOMOSV-SDNWHVSQSA-N,inactive
CHEMBL175979,,COc1ccc2c(c1)CCC/C2=C\c1ccncc1,IC50,=,400317.13,nM,6.1,CHEMBL830012,In vitro inhibitory concentration against human placental CYP19 incubated with 500 nM of substrate androstenedione in presence of the compound,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1142706,J Med Chem,2005,1407732,WWXHXACFBISQTE-SDNWHVSQSA-N,intermediate
CHEMBL176009,,Cc1cccc2c1CC/C2=C/c1cccnc1,IC50,=,6315452.675,nM,4.9,CHEMBL830012,In vitro inhibitory concentration against human placental CYP19 incubated with 500 nM of substrate androstenedione in presence of the compound,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1142706,J Med Chem,2005,1407195,ORCOWTSQEFCEFC-UVTDQMKNSA-N,inactive
CHEMBL176076,,Fc1cccc2c1CC/C2=C/c1cccnc1,IC50,=,90033.545,nM,6.75,CHEMBL830012,In vitro inhibitory concentration against human placental CYP19 incubated with 500 nM of substrate androstenedione in presence of the compound,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1142706,J Med Chem,2005,1407206,JKDSUQNXZNYUED-XFXZXTDPSA-N,intermediate
CHEMBL176098,,COc1ccc2c(c1)CCC/C2=C/c1cccnc1,IC50,=,2001723.75,nM,5.4,CHEMBL830012,In vitro inhibitory concentration against human placental CYP19 incubated with 500 nM of substrate androstenedione in presence of the compound,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1142706,J Med Chem,2005,1406941,XQNGIUYGZIBMCS-UVTDQMKNSA-N,inactive
CHEMBL176101,,COc1ccc2c(c1)CC/C2=C/c1cccnc1,IC50,=,2788713.745,nM,5.25,CHEMBL830012,In vitro inhibitory concentration against human placental CYP19 incubated with 500 nM of substrate androstenedione in presence of the compound,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1142706,J Med Chem,2005,1406822,HVRLSDXXVKSVBR-LCYFTJDESA-N,inactive
CHEMBL176118,,Brc1ccc2c(c1)CC/C2=C/c1cccnc1,IC50,=,3684720.485,nM,5.13,CHEMBL830012,In vitro inhibitory concentration against human placental CYP19 incubated with 500 nM of substrate androstenedione in presence of the compound,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1142706,J Med Chem,2005,1406810,QWAFSKBCSGIDRF-WQLSENKSSA-N,inactive
CHEMBL176287,,Clc1cccc2c1CC/C2=C\c1cccnc1,IC50,=,65073.48,nM,6.89,CHEMBL830012,In vitro inhibitory concentration against human placental CYP19 incubated with 500 nM of substrate androstenedione in presence of the compound,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1142706,J Med Chem,2005,1407211,OAISOHCDZRMGCP-FMIVXFBMSA-N,intermediate
CHEMBL176452,,C=CCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,IC50,=,799.9466666666667,nM,6.1066666666666665,CHEMBL660324,Inhibition of human placental cytochrome P450 19A1 with testosterone,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1124116,J Med Chem,1988,865273,YIWKQBAAMVQYSJ-UHFFFAOYSA-N,intermediate
CHEMBL176539,,C#CCN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,IC50,=,2000.0,nM,5.7,CHEMBL660324,Inhibition of human placental cytochrome P450 19A1 with testosterone,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1124116,J Med Chem,1988,894712,BJMGMPTWKFSUES-UHFFFAOYSA-N,inactive
CHEMBL176609,,COc1ccc2c(c1)CC/C2=C\c1cccnc1,IC50,=,2154788.05,nM,5.37,CHEMBL830012,In vitro inhibitory concentration against human placental CYP19 incubated with 500 nM of substrate androstenedione in presence of the compound,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1142706,J Med Chem,2005,1406816,HVRLSDXXVKSVBR-UKTHLTGXSA-N,inactive
CHEMBL176886,,CCOc1ccc2c(c1)CC/C2=C/c1cccnc1,IC50,=,3840647.445,nM,5.12,CHEMBL830012,In vitro inhibitory concentration against human placental CYP19 incubated with 500 nM of substrate androstenedione in presence of the compound,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1142706,J Med Chem,2005,1407069,PXXLKRIIKURDBT-UVTDQMKNSA-N,inactive
CHEMBL177268,,C(=C1\CCc2cc(OCc3ccccc3)ccc21)\c1cccnc1,IC50,>,36000.0,nM,,CHEMBL830012,In vitro inhibitory concentration against human placental CYP19 incubated with 500 nM of substrate androstenedione in presence of the compound,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1142706,J Med Chem,2005,1407075,NRLKJMDVQNFQJP-CPNJWEJPSA-N,
CHEMBL177274,,N#Cc1ccc2c(c1)/C(=C\c1c[nH]cn1)CCC2,IC50,=,810.0,nM,6.09,CHEMBL828609,In vitro inhibitory concentration against human placental cytochrome P450 19 with 2.5 uM testosterone,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1144350,J Med Chem,2005,1401406,QCSHDBFRWJERMU-QPEQYQDCSA-N,intermediate
CHEMBL177293,,Brc1ccc2c(c1)CC/C2=C\c1c[nH]cn1,IC50,=,27.0,nM,7.57,CHEMBL828609,In vitro inhibitory concentration against human placental cytochrome P450 19 with 2.5 uM testosterone,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1144350,J Med Chem,2005,1401737,SNWLVVNOSVKKRA-UXBLZVDNSA-N,active
CHEMBL177413,,N#Cc1ccc2c(c1)/C(=C/c1c[nH]cn1)CCC2,IC50,=,970.0,nM,6.01,CHEMBL828609,In vitro inhibitory concentration against human placental cytochrome P450 19 with 2.5 uM testosterone,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1144350,J Med Chem,2005,1401400,QCSHDBFRWJERMU-NTUHNPAUSA-N,intermediate
CHEMBL177468,,C(=C1\CCc2ccccc21)\c1c[nH]cn1,IC50,=,955.0,nM,6.02,CHEMBL828609,In vitro inhibitory concentration against human placental cytochrome P450 19 with 2.5 uM testosterone,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1144350,J Med Chem,2005,1401384,FXLOWXDBTSZJFZ-YRNVUSSQSA-N,intermediate
CHEMBL177692,,Clc1ccc2c(c1)CC/C2=C\c1c[nH]cn1,IC50,=,330.0,nM,6.48,CHEMBL828609,In vitro inhibitory concentration against human placental cytochrome P450 19 with 2.5 uM testosterone,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1144350,J Med Chem,2005,1401722,FGJKKMYLQYGVLE-UXBLZVDNSA-N,intermediate
CHEMBL177921,,N#Cc1ccc2c(c1)CC/C2=C\c1c[nH]cn1,IC50,=,119.0,nM,6.92,CHEMBL828609,In vitro inhibitory concentration against human placental cytochrome P450 19 with 2.5 uM testosterone,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1144350,J Med Chem,2005,1401418,FFOSLNTUQPRRRB-WUXMJOGZSA-N,intermediate
CHEMBL178036,,C(=C1/CCc2ccccc21)\c1c[nH]cn1,IC50,=,130.0,nM,6.89,CHEMBL828609,In vitro inhibitory concentration against human placental cytochrome P450 19 with 2.5 uM testosterone,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1144350,J Med Chem,2005,1401394,FXLOWXDBTSZJFZ-XFFZJAGNSA-N,intermediate
CHEMBL1783176,,c1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,IC50,=,36.0,nM,7.44,CHEMBL1787614,"Inhibition of aromatase in human placental microsomes assessed as inhibition of aromatization of [1,2,6,7-3H] androstenedione by flow scintillation analysis",B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781966,Eur J Med Chem,2011,6219420,WEFIEUNJRSOGIZ-UHFFFAOYSA-N,active
CHEMBL1783177,,Oc1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,IC50,=,32.0,nM,7.5,CHEMBL1787614,"Inhibition of aromatase in human placental microsomes assessed as inhibition of aromatization of [1,2,6,7-3H] androstenedione by flow scintillation analysis",B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781966,Eur J Med Chem,2011,6219424,LMFAEPJNNLMYSN-UHFFFAOYSA-N,active
CHEMBL1783178,,N#Cc1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,IC50,=,215.33333333333331,nM,6.949999999999999,CHEMBL1787614,"Inhibition of aromatase in human placental microsomes assessed as inhibition of aromatization of [1,2,6,7-3H] androstenedione by flow scintillation analysis",B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781966,Eur J Med Chem,2011,6219421,DUNNACINMFVVPI-UHFFFAOYSA-N,intermediate
CHEMBL178453,,c1cncc(-c2cnc3ccccc3c2)c1,IC50,,,nM,,CHEMBL880435,Inhibitory concentration against human placental cytochrome P450 19A1 using [1-beta-3H]-androstenedione as substrate; not determined,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1141125,J Med Chem,2005,1601321,TYVWGQYBWPFUKK-UHFFFAOYSA-N,
CHEMBL1784788,,O=C(C(=Cc1ccccc1)n1cncn1)c1ccc(Cl)cc1Cl,IC50,=,441.0,nM,6.36,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222868,ASQNXHPXQLGCKW-UHFFFAOYSA-N,intermediate
CHEMBL1784789,,O=S(=O)(NCCCn1ccnc1)c1ccc2c(c1)OCCO2,IC50,=,119.0,nM,6.92,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222870,HWRWDTBGZPPRHC-UHFFFAOYSA-N,intermediate
CHEMBL1784790,,O=c1oc2cc(OCC(O)Cn3cncn3)ccc2c2c1CCC2,IC50,=,21700.0,nM,4.66,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222871,MSGFCNBHQHEPDJ-UHFFFAOYSA-N,inactive
CHEMBL1784791,,COc1cc(CC(=O)N2CCOC(Cn3ccnc3)C2)cc(OC)c1OC,IC50,=,59.2,nM,7.23,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222872,BQXLHXDACFTGOK-UHFFFAOYSA-N,active
CHEMBL1784792,,COc1ccc2c(c1)OC1(CCN(C(=O)Cn3cncn3)CC1)CC2=O,IC50,=,5790.0,nM,5.24,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222873,IEEOXNJBQCUTGG-UHFFFAOYSA-N,inactive
CHEMBL1784793,,O=C(Cn1cncn1)NC(CCc1ccccc1)c1ccc2c(c1)OCCO2,IC50,=,991.0,nM,6.0,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222874,SLWBWRWMVHTWKB-UHFFFAOYSA-N,intermediate
CHEMBL1784794,,CCc1[nH]c2ccc(C(=O)NCC(C)n3cncn3)cc2c1C,IC50,=,10600.0,nM,4.97,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222875,ICDVDEZPZPWYMB-UHFFFAOYSA-N,inactive
CHEMBL1784795,,CC(CNC(=O)c1cc2c([nH]c1=O)CCCCC2)n1cncn1,IC50,>,25000.0,nM,,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222876,IYOBWGQEUQMLOI-UHFFFAOYSA-N,
CHEMBL1784796,,Cc1ncc(CNc2ccc(OCC(O)Cn3ccnc3)cc2)cn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,IC50,=,3500.0,nM,5.46,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222877,ISCOTYVQFSPPJB-UHFFFAOYSA-N,inactive
CHEMBL1784797,,O=C(CCn1ccnc1)NC[C@H]1CC[C@H](c2ncncc2-c2ccccn2)CC1,IC50,=,3100.0,nM,5.51,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222878,NUIUXIQHAXKYKU-IYARVYRRSA-N,inactive
CHEMBL1784798,,O=C(Cn1ccnc1)Nc1ccccc1Oc1ccc(F)cc1,IC50,=,248.0,nM,6.61,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222879,OWNHXOCGGPPIKN-UHFFFAOYSA-N,intermediate
CHEMBL1784800,,COc1ccc(C(C)NC(=O)c2ccccc2Cn2cncn2)cc1F,IC50,=,3100.0,nM,5.51,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222880,YOOVMQVGVMZENR-UHFFFAOYSA-N,inactive
CHEMBL1784801,,COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1C(C)(C)C,IC50,=,3006.133333333333,nM,8.04,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222881,CQMOELKVCJWMFD-UHFFFAOYSA-N,active
CHEMBL1784803,,COc1cc2c(cc1-c1cncn1CCCn1ccnc1C)OCCCO2.Cl,IC50,=,498.0,nM,6.3,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222882,LIXORPWBFMYEBS-UHFFFAOYSA-N,intermediate
CHEMBL1784804,,COc1ccc(S(=O)(=O)N2CCOC(Cn3ccnc3)C2)cc1.Cc1ccc(S(=O)(=O)O)cc1,IC50,=,78.8,nM,7.1,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222883,YDICCJDTZHKFIW-UHFFFAOYSA-N,active
CHEMBL1784805,,CC(=O)c1ccc(S(=O)(=O)N2CCOC(Cn3ccnc3)C2)cc1,IC50,=,66.5,nM,7.18,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222884,KBDWYKCKOZCXSQ-UHFFFAOYSA-N,active
CHEMBL1784806,,CCOc1ccc(S(=O)(=O)NCCCn2ccnc2)c2ccccc12,IC50,=,761.0,nM,6.12,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222887,XXTLRZDGQVEYRB-UHFFFAOYSA-N,intermediate
CHEMBL1784807,,COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1C,IC50,=,61.6,nM,7.21,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222889,BBWKNVVAZTWALO-UHFFFAOYSA-N,active
CHEMBL1784808,,COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1C(C)(C)C,IC50,=,440.0,nM,6.36,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222891,VZUYKEDTLKPMAL-UHFFFAOYSA-N,intermediate
CHEMBL1784809,,COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1F,IC50,=,100.0,nM,7.0,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222893,XGEQRJGCTFFXTO-UHFFFAOYSA-N,intermediate
CHEMBL1784810,,CC(C)(C(=O)Nc1ccccc1Oc1ccc(F)cc1)n1cncn1,IC50,=,13200.0,nM,4.88,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222894,YEQUZMWPVMWQKW-UHFFFAOYSA-N,inactive
CHEMBL1784811,,O=C(Cc1ccc(F)cc1)N1CCOC(Cn2ccnc2)C1,IC50,=,34.5,nM,7.46,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222895,RSOBDIYLGVNOOR-UHFFFAOYSA-N,active
CHEMBL1784812,,O=C(Cc1ccc2c(c1)OCO2)N1CCOC(Cn2ccnc2)C1,IC50,=,46.7,nM,7.33,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222896,CLMYNCAHIHXINI-UHFFFAOYSA-N,active
CHEMBL1784813,,CC1(C)Oc2ccc(S(=O)(=O)NCCCn3ccnc3)cc2NC1=O,IC50,=,499.0,nM,6.3,CHEMBL1785943,Inhibition of human recombinant aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate by fluorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1781936,J Med Chem,2011,6222897,FZLIDDHIWVEFTK-UHFFFAOYSA-N,intermediate
CHEMBL179144,,Fc1ccc2c(c1)CC/C2=C/c1ccncc1,IC50,=,400317.13,nM,6.1,CHEMBL830012,In vitro inhibitory concentration against human placental CYP19 incubated with 500 nM of substrate androstenedione in presence of the compound,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1142706,J Med Chem,2005,1407478,KVRYTKBSTLSXKC-XFXZXTDPSA-N,intermediate
CHEMBL179149,,C(=C1/CCc2ccccc21)\c1ccncc1,IC50,=,6373880.405,nM,4.89,CHEMBL830012,In vitro inhibitory concentration against human placental CYP19 incubated with 500 nM of substrate androstenedione in presence of the compound,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1142706,J Med Chem,2005,1407460,ZHGWOEHABOMOSV-KAMYIIQDSA-N,inactive
CHEMBL179222,,Brc1ccc2c(c1)CC/C2=C/c1ccncc1,IC50,=,1323380.1133333333,nM,5.4350000000000005,CHEMBL830012,In vitro inhibitory concentration against human placental CYP19 incubated with 500 nM of substrate androstenedione in presence of the compound,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1142706,J Med Chem,2005,1407611,MNQUPNOEJZVKRD-XFXZXTDPSA-N,inactive
CHEMBL179247,,Fc1ccc2c(c1)CC/C2=C/c1c[nH]cn1,IC50,=,20.0,nM,7.7,CHEMBL828609,In vitro inhibitory concentration against human placental cytochrome P450 19 with 2.5 uM testosterone,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1144350,J Med Chem,2005,1401716,PZPZHHNJIWLCNC-POHAHGRESA-N,active
CHEMBL179374,,COc1cc(/C=C/c2ccc(F)cc2)cc(OC)c1,IC50,,,,,CHEMBL1175842,Inhibition of human aromatase preincubated with NADP+ for 10 mins before substrate addition measured after 30 mins,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1177666,Bioorg Med Chem,2010,3360574,BXIQOACOSDGVBH-ONEGZZNKSA-N,
CHEMBL1824742,,CCCc1cn(C(c2ccc(C#N)cc2)c2ccc(C#N)cc2)nn1,IC50,=,4700.0,nM,5.33,CHEMBL1828368,Inhibition of aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate after 30 mins by fluorescence-based colorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1821589,Eur J Med Chem,2011,6354658,OPJSKZRTMIEYEO-UHFFFAOYSA-N,inactive
CHEMBL1824743,,CCCCCCc1cn(C(c2ccc(C#N)cc2)c2ccc(C#N)cc2)nn1,IC50,=,5070.0,nM,5.29,CHEMBL1828368,Inhibition of aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate after 30 mins by fluorescence-based colorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1821589,Eur J Med Chem,2011,6354659,RGDKPUSXAQXYAG-UHFFFAOYSA-N,inactive
CHEMBL1824744,,CCCCCCCc1cn(C(c2ccc(C#N)cc2)c2ccc(C#N)cc2)nn1,IC50,=,10600.0,nM,4.97,CHEMBL1828368,Inhibition of aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate after 30 mins by fluorescence-based colorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1821589,Eur J Med Chem,2011,6354660,BZNWWSOUHIXXLQ-UHFFFAOYSA-N,inactive
CHEMBL1824745,,CCCCCCCCCCc1cn(C(c2ccc(C#N)cc2)c2ccc(C#N)cc2)nn1,IC50,=,16020.0,nM,4.79,CHEMBL1828368,Inhibition of aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate after 30 mins by fluorescence-based colorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1821589,Eur J Med Chem,2011,6354661,UPVPIMIFHGJYCY-UHFFFAOYSA-N,inactive
CHEMBL1824746,,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(C3CCCCC3)nn2)cc1,IC50,=,19320.0,nM,4.71,CHEMBL1828368,Inhibition of aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate after 30 mins by fluorescence-based colorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1821589,Eur J Med Chem,2011,6354662,OYHSMPDYVHVFKI-UHFFFAOYSA-N,inactive
CHEMBL1824747,,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(-c3ccccc3)nn2)cc1,IC50,=,10330.0,nM,4.99,CHEMBL1828368,Inhibition of aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate after 30 mins by fluorescence-based colorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1821589,Eur J Med Chem,2011,6354663,OBPKMGPMHYWABC-UHFFFAOYSA-N,inactive
CHEMBL1824748,,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(COc3ccccc3)nn2)cc1,IC50,=,10970.0,nM,4.96,CHEMBL1828368,Inhibition of aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate after 30 mins by fluorescence-based colorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1821589,Eur J Med Chem,2011,6354664,JYXLQQLXVBEXBH-UHFFFAOYSA-N,inactive
CHEMBL1824749,,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(COc3ccc(Cl)cc3)nn2)cc1,IC50,=,16110.0,nM,4.79,CHEMBL1828368,Inhibition of aromatase using 7-methoxy-4-trifluoromethyl coumarin as substrate after 30 mins by fluorescence-based colorimetric analysis,B,CHEMBL1978,Aromatase,Homo sapiens,CHEMBL1821589,Eur J Med Chem,2011,6354665,QANRBAAREANPGF-UHFFFAOYSA-N,inactive
