molecule_chembl_id,CDKGraph_41,CDKGraph_104,CDKGraph_189,CDKGraph_264,CDKGraph_303,CDKGraph_497,CDKGraph_806,CDKGraph_977,CDKGraph_1017
CHEMBL4514728,1,1,1,1,1,1,1,1,1
CHEMBL451532,0,0,0,1,0,0,0,0,0
CHEMBL4515706,0,0,0,1,0,0,0,0,0
CHEMBL4515880,1,1,1,1,1,1,1,1,1
CHEMBL4516755,0,1,0,0,1,1,0,1,1
CHEMBL4517318,1,1,1,1,1,1,1,1,1
CHEMBL4517895,0,1,0,1,0,0,0,1,1
CHEMBL4517937,0,1,0,1,0,0,0,1,1
CHEMBL4520027,1,1,1,1,1,1,1,1,1
CHEMBL4520056,1,1,1,1,1,1,1,1,1
CHEMBL452018,0,0,0,1,1,1,1,0,0
CHEMBL4520995,0,0,0,1,1,0,0,0,0
CHEMBL4526477,0,0,0,0,1,0,0,0,0
CHEMBL4526798,0,0,0,1,1,0,0,1,1
CHEMBL4527809,0,0,0,0,0,0,0,1,1
CHEMBL4527809,0,0,0,0,0,0,0,1,1
CHEMBL4531367,0,0,0,0,0,0,0,1,1
CHEMBL4531367,0,0,0,0,0,0,0,1,1
CHEMBL453233,0,0,0,1,0,0,0,0,0
CHEMBL453417,0,0,0,1,0,0,0,0,0
CHEMBL453448,0,0,0,0,0,0,0,0,0
CHEMBL4536389,0,0,0,0,0,0,0,1,1
CHEMBL4536389,0,0,0,0,0,0,0,1,1
CHEMBL4536893,0,0,0,1,1,0,0,0,0
CHEMBL453736,0,0,0,1,1,0,0,0,0
CHEMBL4537791,0,1,0,0,1,1,0,1,1
CHEMBL4540847,0,0,0,1,1,0,0,0,0
CHEMBL454226,0,0,0,1,0,0,0,0,0
CHEMBL4543747,0,1,0,0,0,0,0,1,1
CHEMBL4543747,0,1,0,0,0,0,0,1,1
CHEMBL454421,0,1,1,1,0,0,0,1,1
CHEMBL454580,0,0,0,1,0,0,0,0,0
CHEMBL4545917,0,0,0,0,1,0,0,0,0
CHEMBL4546916,0,0,0,1,1,0,0,0,0
CHEMBL454705,0,1,1,1,1,1,1,1,1
CHEMBL4547558,0,0,0,1,1,0,0,0,0
CHEMBL4553272,0,0,0,1,0,0,0,0,0
CHEMBL4555477,0,1,0,1,0,0,0,1,1
CHEMBL4555477,0,1,0,1,0,0,0,1,1
CHEMBL455593,0,0,0,1,0,0,0,0,0
CHEMBL4556427,0,0,0,0,0,0,0,1,1
CHEMBL4556427,0,0,0,0,0,0,0,1,1
CHEMBL4556775,0,0,0,1,1,0,0,1,1
CHEMBL455832,0,0,0,1,1,0,0,0,0
CHEMBL4560281,0,0,0,1,1,0,0,1,1
CHEMBL456062,0,0,0,0,0,0,0,0,0
CHEMBL4561656,0,0,0,0,1,0,0,0,0
CHEMBL4562457,0,0,0,0,1,0,0,0,0
CHEMBL4563511,0,0,0,1,1,0,0,0,0
CHEMBL4564168,0,0,0,1,1,0,0,0,0
CHEMBL4564333,1,1,1,1,1,1,1,1,1
CHEMBL4564431,0,0,0,1,1,1,1,0,0
CHEMBL4567479,0,0,0,0,0,0,0,1,1
CHEMBL4567479,0,0,0,0,0,0,0,1,1
CHEMBL4568316,0,0,0,1,0,0,0,0,0
CHEMBL4568674,0,0,0,1,1,0,0,0,0
CHEMBL4570681,0,0,0,0,0,0,0,1,1
CHEMBL4570681,0,0,0,0,0,0,0,1,1
CHEMBL457261,0,0,0,1,0,0,0,0,0
CHEMBL457262,0,0,0,1,0,0,0,0,0
CHEMBL457263,0,0,0,1,0,0,0,0,0
CHEMBL4574913,0,0,0,1,1,0,0,0,0
CHEMBL4575939,0,0,0,1,1,0,0,0,0
CHEMBL4575994,1,1,1,1,1,1,1,1,1
CHEMBL457678,0,0,0,1,1,1,1,1,1
CHEMBL457679,0,0,0,1,0,0,0,0,0
CHEMBL457680,0,0,0,1,0,0,0,0,0
CHEMBL457686,0,0,0,1,0,0,0,0,0
CHEMBL458187,0,0,0,1,0,0,0,0,0
CHEMBL458188,0,0,0,1,1,1,1,0,0
CHEMBL4582591,0,0,0,0,1,0,0,0,0
CHEMBL4583456,0,0,0,1,1,0,0,0,0
CHEMBL458395,0,0,0,1,0,0,0,0,0
CHEMBL4585518,0,1,0,1,0,0,0,1,1
CHEMBL4590541,0,0,0,0,0,0,0,1,1
CHEMBL4590541,0,0,0,0,0,0,0,1,1
CHEMBL4592407,0,0,0,1,1,0,0,0,0
CHEMBL459502,0,0,0,0,1,0,0,0,0
CHEMBL459502,0,0,0,0,1,0,0,0,0
CHEMBL459503,0,0,0,1,1,1,0,0,0
CHEMBL459503,0,0,0,1,1,1,0,0,0
CHEMBL460026,0,0,0,0,0,0,0,0,0
CHEMBL460382,0,0,0,1,1,1,0,0,0
CHEMBL462879,0,0,0,1,0,0,0,1,0
CHEMBL463168,0,0,0,0,0,0,0,0,0
CHEMBL463241,0,1,0,1,1,1,1,1,1
CHEMBL463254,0,0,0,0,0,0,0,0,0
CHEMBL463255,0,0,0,1,0,0,0,0,0
CHEMBL463256,0,0,0,1,0,0,0,0,0
CHEMBL463435,0,0,0,1,1,1,1,0,0
CHEMBL463452,0,0,0,1,0,0,0,0,0
CHEMBL463453,0,0,0,1,0,0,0,0,0
CHEMBL463454,0,0,0,0,0,0,0,0,0
CHEMBL4634777,0,0,0,1,1,0,0,0,0
CHEMBL463638,0,0,0,1,0,0,0,0,0
CHEMBL464007,0,0,0,1,0,0,0,0,0
CHEMBL464428,0,0,0,1,0,0,0,0,0
CHEMBL464472,0,0,0,0,0,0,0,0,0
CHEMBL465435,0,0,0,0,0,0,0,0,0
CHEMBL465845,0,0,0,0,0,0,0,0,0
CHEMBL465879,0,0,0,0,0,0,0,0,0
CHEMBL465880,0,0,0,1,0,0,0,0,0
CHEMBL465881,0,0,0,0,1,1,1,0,0
CHEMBL468410,0,0,0,1,1,1,0,0,0
CHEMBL468419,0,0,0,1,1,1,0,0,0
CHEMBL468419,0,0,0,1,1,1,0,0,0
CHEMBL469260,0,0,0,1,1,1,0,0,0
CHEMBL469266,0,0,0,0,1,1,1,0,0
CHEMBL469444,0,0,0,1,0,0,0,0,0
CHEMBL4743255,0,0,0,1,0,0,0,0,0
CHEMBL4745681,0,0,0,1,1,0,0,0,0
CHEMBL4747849,0,0,0,1,0,0,0,0,0
CHEMBL4749692,0,0,0,1,1,0,0,0,0
CHEMBL4750835,0,0,0,1,1,0,0,0,0
CHEMBL4752568,0,0,0,1,1,0,0,0,0
CHEMBL4753594,0,0,0,1,1,0,0,0,0
CHEMBL4753984,0,0,0,1,1,0,0,0,0
CHEMBL4755831,0,0,0,1,1,0,0,0,0
CHEMBL475943,0,0,0,1,1,1,0,0,0
CHEMBL475944,0,0,0,0,1,0,1,0,0
CHEMBL4760286,0,0,0,1,0,0,0,0,0
CHEMBL476126,0,0,0,1,0,0,0,0,0
CHEMBL4761359,0,0,0,1,1,0,0,0,0
CHEMBL476143,0,0,0,0,1,0,1,0,0
CHEMBL4763409,0,0,0,1,0,0,0,0,0
CHEMBL4764457,0,0,0,1,1,0,0,0,0
CHEMBL476979,0,0,0,0,1,0,1,0,0
CHEMBL4777271,0,0,0,1,1,0,0,0,0
CHEMBL4778401,0,0,0,1,1,0,0,0,0
CHEMBL478023,0,0,0,0,1,0,0,0,0
CHEMBL478024,0,0,0,0,1,0,0,1,1
CHEMBL4780337,0,0,0,1,1,0,0,0,0
CHEMBL478647,0,0,0,1,1,0,0,1,1
CHEMBL478648,0,0,0,1,1,0,0,0,0
CHEMBL479366,0,1,0,1,1,0,0,1,0
CHEMBL479385,0,0,0,1,1,0,0,0,0
CHEMBL479551,0,1,0,1,1,0,0,1,0
CHEMBL479559,0,1,0,1,1,0,0,1,0
CHEMBL479737,0,1,0,1,1,0,0,1,0
CHEMBL4797578,0,0,0,1,1,0,0,0,0
CHEMBL479928,0,1,0,1,1,0,0,1,0
CHEMBL479942,0,1,0,1,1,0,0,1,0
CHEMBL4800654,0,1,0,1,1,1,1,1,1
CHEMBL480321,0,1,0,1,1,0,0,1,0
CHEMBL480451,0,0,0,1,1,0,0,0,0
CHEMBL480514,0,0,0,1,1,0,0,0,0
CHEMBL480515,0,0,0,1,1,0,0,0,0
CHEMBL480516,0,0,0,1,1,0,0,0,0
CHEMBL480718,0,0,0,1,1,1,0,0,0
CHEMBL481091,0,0,0,1,1,0,0,0,0
CHEMBL481092,0,0,0,1,1,1,0,0,0
CHEMBL48160,1,1,1,1,1,1,1,1,1
CHEMBL482693,0,0,0,1,1,1,0,0,0
CHEMBL484579,1,1,1,1,1,1,1,1,1
CHEMBL484584,1,1,1,1,1,1,1,1,1
CHEMBL48460,1,1,1,1,1,1,1,1,1
CHEMBL4847316,0,1,0,0,0,0,0,1,1
CHEMBL4852023,0,1,1,1,0,0,0,1,1
CHEMBL4858552,0,0,0,0,1,0,0,0,0
CHEMBL4859743,0,1,1,1,0,0,0,1,1
CHEMBL4863718,0,1,1,1,0,0,0,1,1
CHEMBL4866633,1,1,1,1,1,1,1,1,1
CHEMBL486853,0,1,1,1,0,0,0,1,1
CHEMBL4868867,0,1,0,1,1,1,1,1,1
CHEMBL4870604,0,1,0,1,0,0,0,1,1
CHEMBL487113,1,1,1,1,1,1,1,1,1
CHEMBL4874326,0,0,0,0,1,0,0,0,0
CHEMBL4874928,0,1,1,1,0,0,0,1,1
CHEMBL4875917,0,1,1,1,0,0,0,1,1
CHEMBL487887,0,1,1,1,0,0,0,1,1
CHEMBL487888,0,1,1,1,0,0,0,1,1
CHEMBL488,0,0,1,1,0,0,0,1,1
CHEMBL488,0,0,1,1,0,0,0,1,1
CHEMBL488050,0,0,0,1,1,1,1,0,0
CHEMBL488513,0,0,0,1,1,1,1,0,0
CHEMBL488848,0,0,0,1,0,0,0,0,0
CHEMBL489,0,0,0,1,0,0,0,0,0
CHEMBL489187,0,0,0,0,1,0,0,0,0
CHEMBL489188,0,0,0,0,1,0,0,0,0
CHEMBL489189,0,0,0,0,1,0,0,0,0
CHEMBL489359,0,0,0,0,1,0,0,0,0
CHEMBL489360,0,0,0,0,1,0,0,0,0
CHEMBL489986,0,0,0,0,1,0,0,0,0
CHEMBL490187,0,0,0,0,1,0,0,0,0
CHEMBL490194,0,0,0,0,1,0,0,0,0
CHEMBL490584,0,0,0,0,1,0,0,0,0
CHEMBL490673,0,0,0,0,0,0,0,0,0
CHEMBL490794,0,0,0,0,1,0,0,0,0
CHEMBL490795,0,0,0,0,1,0,0,0,0
CHEMBL490867,0,0,0,1,0,0,0,0,0
CHEMBL491010,0,0,0,1,1,0,0,0,0
CHEMBL491013,0,0,0,0,1,0,0,0,0
CHEMBL491023,0,0,0,0,1,0,0,1,1
CHEMBL491213,0,0,0,0,1,0,0,0,0
CHEMBL491214,0,0,0,0,1,0,0,0,0
CHEMBL491215,0,0,0,0,1,0,0,0,0
CHEMBL491222,0,0,0,0,1,0,0,0,0
CHEMBL491692,0,0,0,1,0,0,0,0,0
CHEMBL491824,0,0,0,0,1,0,0,0,0
CHEMBL491825,0,0,0,0,1,0,0,1,1
CHEMBL492382,0,0,0,1,0,0,0,0,0
CHEMBL492762,0,0,0,1,1,1,0,0,0
CHEMBL492763,0,0,0,1,1,1,0,0,0
CHEMBL492818,0,0,0,1,0,0,0,0,0
CHEMBL493173,0,0,0,1,0,0,0,0,0
CHEMBL493174,0,0,0,1,0,0,0,0,0
CHEMBL493181,0,0,0,1,0,0,0,0,0
CHEMBL493182,0,0,0,1,0,0,0,0,0
CHEMBL494713,0,0,0,1,0,0,0,0,0
CHEMBL495563,0,0,0,1,1,1,0,0,0
CHEMBL495565,0,0,0,1,1,0,0,0,0
CHEMBL495565,0,0,0,1,1,0,0,0,0
CHEMBL495566,0,0,0,0,0,0,0,0,0
CHEMBL495567,0,0,0,1,0,0,0,0,0
CHEMBL495567,0,0,0,1,0,0,0,0,0
CHEMBL495574,0,0,0,1,0,0,0,0,0
CHEMBL495777,0,0,0,1,0,0,0,0,0
CHEMBL496375,0,0,0,1,0,0,0,0,0
CHEMBL496634,0,0,0,0,0,0,0,0,0
CHEMBL496777,0,0,0,1,1,1,1,0,0
CHEMBL496777,0,0,0,1,1,1,1,0,0
CHEMBL49732,0,0,0,0,0,0,0,0,0
CHEMBL497614,0,0,0,1,0,0,0,0,0
CHEMBL50,0,0,0,1,0,0,0,0,0
CHEMBL500976,0,0,0,1,1,0,0,0,0
CHEMBL503399,0,0,0,0,1,0,1,0,0
CHEMBL503538,0,0,0,1,0,0,0,0,0
CHEMBL506858,0,0,0,1,0,0,0,0,0
CHEMBL5069811,0,0,0,1,0,0,0,0,0
CHEMBL5072101,0,0,0,1,1,0,0,0,0
CHEMBL5072827,1,1,1,1,1,1,1,1,1
CHEMBL5074047,0,0,0,1,1,0,0,0,0
CHEMBL5075144,0,0,0,1,1,0,0,0,0
CHEMBL5077976,0,0,0,1,0,0,0,0,0
CHEMBL5080066,0,0,0,1,0,0,0,0,0
CHEMBL5081446,0,0,0,1,1,0,0,0,0
CHEMBL5082245,0,0,0,1,0,0,0,0,0
CHEMBL5082681,0,0,0,1,1,0,0,0,0
CHEMBL5087363,0,0,0,1,1,0,0,0,0
CHEMBL5092560,0,0,0,1,0,0,0,0,0
CHEMBL5092843,0,0,0,1,0,0,0,0,0
CHEMBL509750,0,0,0,1,1,1,1,0,0
CHEMBL509750,0,0,0,1,1,1,1,0,0
CHEMBL509962,0,0,0,0,1,1,1,0,0
CHEMBL512578,0,0,0,0,1,1,1,0,0
CHEMBL512994,0,0,0,1,1,1,0,0,0
CHEMBL513168,0,0,0,1,1,1,0,0,0
CHEMBL513615,0,0,0,1,1,1,0,0,0
CHEMBL513615,0,0,0,1,1,1,0,0,0
CHEMBL514514,0,0,0,1,1,1,0,0,0
CHEMBL514745,0,0,0,1,0,0,0,0,0
CHEMBL516275,0,0,0,0,1,0,0,1,1
CHEMBL516643,0,0,0,1,1,0,0,0,0
CHEMBL517347,0,0,0,0,1,0,1,0,0
CHEMBL5173597,0,0,0,1,1,1,1,0,0
CHEMBL5174567,0,0,0,1,1,1,1,0,0
CHEMBL5175025,0,0,0,1,1,1,1,0,0
CHEMBL5175340,0,0,0,1,1,1,1,0,0
CHEMBL5176279,0,0,0,0,1,0,1,0,0
CHEMBL5177269,0,0,0,1,1,1,1,0,0
CHEMBL5177518,0,0,0,1,1,1,1,0,0
CHEMBL5177928,0,0,0,0,1,0,1,0,0
CHEMBL517816,0,0,0,0,1,0,0,1,1
CHEMBL5178202,0,0,0,1,1,1,1,0,0
CHEMBL5179009,0,0,0,1,1,1,1,0,0
CHEMBL5184004,0,0,0,1,1,1,1,0,0
CHEMBL518414,0,0,0,1,0,0,0,0,0
CHEMBL5184565,1,1,1,1,1,1,1,1,1
CHEMBL5184829,1,1,1,1,1,1,1,1,1
CHEMBL5185187,0,0,0,1,1,1,1,0,0
CHEMBL518586,0,0,0,0,1,0,1,0,0
CHEMBL5186519,0,0,0,1,1,1,1,0,0
CHEMBL518761,0,1,0,1,1,0,0,1,0
CHEMBL519436,0,0,0,1,1,1,1,0,0
CHEMBL5195433,0,0,0,1,1,1,1,0,0
CHEMBL5197552,0,0,0,1,1,1,1,0,0
CHEMBL519937,0,0,0,1,1,0,0,0,0
CHEMBL52,0,0,0,0,0,0,0,0,0
CHEMBL5203413,0,0,0,1,1,1,1,0,0
CHEMBL5204674,0,0,0,1,1,1,1,0,0
CHEMBL5205534,0,0,0,1,1,1,1,0,0
CHEMBL521591,0,0,0,0,1,0,0,0,0
CHEMBL521600,0,0,0,0,1,0,0,0,0
CHEMBL522089,0,0,0,0,1,0,0,0,0
CHEMBL522733,0,0,0,1,1,1,0,0,0
CHEMBL522733,0,0,0,1,1,1,0,0,0
CHEMBL522917,0,0,0,1,1,0,0,0,0
CHEMBL523231,0,0,0,1,0,0,0,0,0
CHEMBL523232,0,0,0,1,1,1,1,0,0
CHEMBL523813,0,0,0,0,1,0,0,0,0
CHEMBL523973,0,0,0,0,1,0,0,1,1
CHEMBL52509,0,0,0,1,1,0,0,0,0
CHEMBL525379,0,0,0,1,1,0,0,0,0
CHEMBL5265802,1,1,1,1,1,1,1,1,1
CHEMBL5265808,1,1,1,1,1,1,1,1,1
CHEMBL5265837,1,1,1,1,1,1,1,1,1
CHEMBL5265932,0,1,1,1,1,1,1,1,1
CHEMBL5265959,1,1,1,1,1,1,1,1,1
CHEMBL5266109,1,1,1,1,1,1,1,1,1
CHEMBL5266298,1,1,1,1,1,1,1,1,1
CHEMBL5266491,1,1,1,1,1,1,1,1,1
CHEMBL5266502,1,1,1,1,1,1,1,1,1
CHEMBL5266519,1,1,1,1,1,1,1,1,1
CHEMBL5266533,0,0,0,1,1,0,0,0,0
CHEMBL5266594,1,1,1,1,1,1,1,1,1
CHEMBL5266626,1,1,1,1,1,1,1,1,1
CHEMBL5266698,1,1,1,1,1,1,1,1,1
CHEMBL5266818,1,1,1,1,1,1,1,1,1
CHEMBL5266867,1,1,1,1,1,1,1,1,1
CHEMBL5266927,1,1,1,1,1,1,1,1,1
CHEMBL5266933,1,1,1,1,1,1,1,1,1
CHEMBL5266953,1,1,1,1,1,1,1,1,1
CHEMBL5266984,1,1,1,1,1,1,1,1,1
CHEMBL5266995,1,1,1,1,1,1,1,1,1
CHEMBL5267234,1,1,1,1,1,1,1,1,1
CHEMBL5267423,1,1,1,1,1,1,1,1,1
CHEMBL5267610,1,1,1,1,1,1,1,1,1
CHEMBL5267688,1,1,1,1,1,1,1,1,1
CHEMBL5267848,1,1,1,1,1,1,1,1,1
CHEMBL5267859,1,1,1,1,1,1,1,1,1
CHEMBL5267873,1,1,1,1,1,1,1,1,1
CHEMBL5267929,1,1,1,1,1,1,1,1,1
CHEMBL5267936,1,1,1,1,1,1,1,1,1
CHEMBL5268117,1,1,1,1,1,1,1,1,1
CHEMBL5268139,1,1,1,1,1,1,1,1,1
CHEMBL5268166,1,1,1,1,1,1,1,1,1
CHEMBL5268195,1,1,1,1,1,1,1,1,1
CHEMBL5268211,1,1,1,1,1,1,1,1,1
CHEMBL5268215,1,1,1,1,1,1,1,1,1
CHEMBL5268383,1,1,1,1,1,1,1,1,1
CHEMBL5268471,1,1,1,1,1,1,1,1,1
CHEMBL5268507,1,1,1,1,1,1,1,1,1
CHEMBL5268515,1,1,1,1,1,1,1,1,1
CHEMBL5268519,1,1,1,1,1,1,1,1,1
CHEMBL5268650,1,1,1,1,1,1,1,1,1
CHEMBL5268672,1,1,1,1,1,1,1,1,1
CHEMBL5268721,1,1,1,1,1,1,1,1,1
CHEMBL5268776,1,1,1,1,1,1,1,1,1
CHEMBL5268832,1,1,1,1,1,1,1,1,1
CHEMBL5268836,1,1,1,1,1,1,1,1,1
CHEMBL5268850,1,1,1,1,1,1,1,1,1
CHEMBL5268890,1,1,1,1,1,1,1,1,1
CHEMBL5269004,1,1,1,1,1,1,1,1,1
CHEMBL5269029,1,1,1,1,1,1,1,1,1
CHEMBL5269083,1,1,1,1,1,1,1,1,1
CHEMBL5269206,1,1,1,1,1,1,1,1,1
CHEMBL5269208,1,1,1,1,1,1,1,1,1
CHEMBL5269252,1,1,1,1,1,1,1,1,1
CHEMBL5269293,1,1,1,1,1,1,1,1,1
CHEMBL5269555,1,1,1,1,1,1,1,1,1
CHEMBL5269707,1,1,1,1,1,1,1,1,1
CHEMBL5269737,1,1,1,1,1,1,1,1,1
CHEMBL5269756,1,1,1,1,1,1,1,1,1
CHEMBL5269817,1,1,1,1,1,1,1,1,1
CHEMBL5269898,1,1,1,1,1,1,1,1,1
CHEMBL5269979,1,1,1,1,1,1,1,1,1
CHEMBL5270023,0,0,1,1,1,1,1,1,1
CHEMBL5270074,1,1,1,1,1,1,1,1,1
CHEMBL5270108,1,1,1,1,1,1,1,1,1
CHEMBL5270141,1,1,1,1,1,1,1,1,1
CHEMBL5270168,1,1,1,1,1,1,1,1,1
CHEMBL5270259,1,1,1,1,1,1,1,1,1
CHEMBL5270376,1,1,1,1,1,1,1,1,1
CHEMBL5270517,1,1,1,1,1,1,1,1,1
CHEMBL5270578,1,1,1,1,1,1,1,1,1
CHEMBL5270644,1,1,1,1,1,1,1,1,1
CHEMBL5270764,1,1,1,1,1,1,1,1,1
CHEMBL5270920,1,1,1,1,1,1,1,1,1
CHEMBL5270927,1,1,1,1,1,1,1,1,1
CHEMBL5270933,1,1,1,1,1,1,1,1,1
CHEMBL5270986,1,1,1,1,1,1,1,1,1
CHEMBL5271052,0,0,1,1,1,1,1,1,1
CHEMBL5271071,0,0,0,1,1,0,0,0,0
CHEMBL5271092,1,1,1,1,1,1,1,1,1
CHEMBL5271144,0,0,0,1,1,0,0,0,0
CHEMBL5271187,1,1,1,1,1,1,1,1,1
CHEMBL5271283,1,1,1,1,1,1,1,1,1
CHEMBL5271503,1,1,1,1,1,1,1,1,1
CHEMBL5271509,1,1,1,1,1,1,1,1,1
CHEMBL5271543,1,1,1,1,1,1,1,1,1
CHEMBL5271636,0,0,0,1,1,1,1,0,0
CHEMBL5271678,1,1,1,1,1,1,1,1,1
CHEMBL5271680,1,1,1,1,1,1,1,1,1
CHEMBL5271699,1,1,1,1,1,1,1,1,1
CHEMBL5271771,1,1,1,1,1,1,1,1,1
CHEMBL5271891,1,1,1,1,1,1,1,1,1
CHEMBL5271912,1,1,1,1,1,1,1,1,1
CHEMBL5271963,1,1,1,1,1,1,1,1,1
CHEMBL5271982,1,1,1,1,1,1,1,1,1
CHEMBL5272287,1,1,1,1,1,1,1,1,1
CHEMBL5272328,1,1,1,1,1,1,1,1,1
CHEMBL5272564,1,1,1,1,1,1,1,1,1
CHEMBL5272700,0,0,1,1,1,1,1,1,1
CHEMBL5272891,1,1,1,1,1,1,1,1,1
CHEMBL5273068,0,0,0,1,1,0,0,0,0
CHEMBL5273116,1,1,1,1,1,1,1,1,1
CHEMBL5273164,1,1,1,1,1,1,1,1,1
CHEMBL5273177,1,1,1,1,1,1,1,1,1
CHEMBL5273309,1,1,1,1,1,1,1,1,1
CHEMBL5273350,1,1,1,1,1,1,1,1,1
CHEMBL5273362,1,1,1,1,1,1,1,1,1
CHEMBL5273384,1,1,1,1,1,1,1,1,1
CHEMBL5273492,0,0,0,1,1,0,0,0,0
CHEMBL5273506,1,1,1,1,1,1,1,1,1
CHEMBL5273549,1,1,1,1,1,1,1,1,1
CHEMBL5273618,1,1,1,1,1,1,1,1,1
CHEMBL5273646,1,1,1,1,1,1,1,1,1
CHEMBL5273888,1,1,1,1,1,1,1,1,1
CHEMBL5273960,1,1,1,1,1,1,1,1,1
CHEMBL5274084,0,0,0,1,1,0,0,0,0
CHEMBL5274139,0,0,0,1,1,0,0,0,0
CHEMBL5274290,1,1,1,1,1,1,1,1,1
CHEMBL5274299,1,1,1,1,1,1,1,1,1
CHEMBL5274335,0,0,1,1,1,1,1,1,1
CHEMBL5274501,1,1,1,1,1,1,1,1,1
CHEMBL5274587,1,1,1,1,1,1,1,1,1
CHEMBL5274708,1,1,1,1,1,1,1,1,1
CHEMBL5274777,1,1,1,1,1,1,1,1,1
CHEMBL5274832,1,1,1,1,1,1,1,1,1
CHEMBL5274863,1,1,1,1,1,1,1,1,1
CHEMBL5274867,1,1,1,1,1,1,1,1,1
CHEMBL5274890,1,1,1,1,1,1,1,1,1
CHEMBL5274998,1,1,1,1,1,1,1,1,1
CHEMBL5275053,1,1,1,1,1,1,1,1,1
CHEMBL5275063,1,1,1,1,1,1,1,1,1
CHEMBL5275068,1,1,1,1,1,1,1,1,1
CHEMBL5275153,1,1,1,1,1,1,1,1,1
CHEMBL5275215,1,1,1,1,1,1,1,1,1
CHEMBL5275417,1,1,1,1,1,1,1,1,1
CHEMBL5275448,1,1,1,1,1,1,1,1,1
CHEMBL5275593,1,1,1,1,1,1,1,1,1
CHEMBL5275668,1,1,1,1,1,1,1,1,1
CHEMBL5275714,1,1,1,1,1,1,1,1,1
CHEMBL5275747,0,0,0,1,1,0,0,0,0
CHEMBL5275758,1,1,1,1,1,1,1,1,1
CHEMBL5275780,1,1,1,1,1,1,1,1,1
CHEMBL5275798,1,1,1,1,1,1,1,1,1
CHEMBL5275846,1,1,1,1,1,1,1,1,1
CHEMBL5275933,1,1,1,1,1,1,1,1,1
CHEMBL5276017,1,1,1,1,1,1,1,1,1
CHEMBL5276018,1,1,1,1,1,1,1,1,1
CHEMBL5276194,1,1,1,1,1,1,1,1,1
CHEMBL5276442,1,1,1,1,1,1,1,1,1
CHEMBL5276820,1,1,1,1,1,1,1,1,1
CHEMBL5276910,1,1,1,1,1,1,1,1,1
CHEMBL5276919,1,1,1,1,1,1,1,1,1
CHEMBL5276930,1,1,1,1,1,1,1,1,1
CHEMBL5276932,1,1,1,1,1,1,1,1,1
CHEMBL5277126,0,0,0,1,1,0,0,0,0
CHEMBL5277162,1,1,1,1,1,1,1,1,1
CHEMBL5277286,1,1,1,1,1,1,1,1,1
CHEMBL5277446,1,1,1,1,1,1,1,1,1
CHEMBL5277564,1,1,1,1,1,1,1,1,1
CHEMBL5277644,1,1,1,1,1,1,1,1,1
CHEMBL5277659,1,1,1,1,1,1,1,1,1
CHEMBL5277776,0,0,1,1,1,1,1,1,1
CHEMBL5277888,1,1,1,1,1,1,1,1,1
CHEMBL5277901,1,1,1,1,1,1,1,1,1
CHEMBL5277945,1,1,1,1,1,1,1,1,1
CHEMBL5277980,1,1,1,1,1,1,1,1,1
CHEMBL5278036,0,1,1,1,1,1,1,1,1
CHEMBL5278102,1,1,1,1,1,1,1,1,1
CHEMBL5278107,1,1,1,1,1,1,1,1,1
CHEMBL5278229,0,0,0,1,1,0,0,0,0
CHEMBL5278253,1,1,1,1,1,1,1,1,1
CHEMBL5278342,1,1,1,1,1,1,1,1,1
CHEMBL5278365,1,1,1,1,1,1,1,1,1
CHEMBL5278613,1,1,1,1,1,1,1,1,1
CHEMBL5278675,1,1,1,1,1,1,1,1,1
CHEMBL5278956,1,1,1,1,1,1,1,1,1
CHEMBL5278979,1,1,1,1,1,1,1,1,1
CHEMBL5279060,1,1,1,1,1,1,1,1,1
CHEMBL5279139,1,1,1,1,1,1,1,1,1
CHEMBL5279329,1,1,1,1,1,1,1,1,1
CHEMBL5279458,1,1,1,1,1,1,1,1,1
CHEMBL5279628,1,1,1,1,1,1,1,1,1
CHEMBL5279731,1,1,1,1,1,1,1,1,1
CHEMBL5279752,1,1,1,1,1,1,1,1,1
CHEMBL5279864,1,1,1,1,1,1,1,1,1
CHEMBL5279883,1,1,1,1,1,1,1,1,1
CHEMBL5280054,1,1,1,1,1,1,1,1,1
CHEMBL5280059,1,1,1,1,1,1,1,1,1
CHEMBL5280069,1,1,1,1,1,1,1,1,1
CHEMBL5280326,0,0,1,1,1,1,1,1,1
CHEMBL5280449,1,1,1,1,1,1,1,1,1
CHEMBL5280521,1,1,1,1,1,1,1,1,1
CHEMBL5280552,1,1,1,1,1,1,1,1,1
CHEMBL5280814,1,1,1,1,1,1,1,1,1
CHEMBL5280921,1,1,1,1,1,1,1,1,1
CHEMBL5281055,1,1,1,1,1,1,1,1,1
CHEMBL5281163,1,1,1,1,1,1,1,1,1
CHEMBL5281207,1,1,1,1,1,1,1,1,1
CHEMBL5281249,1,1,1,1,1,1,1,1,1
CHEMBL5281289,0,0,0,1,1,0,1,1,1
CHEMBL5281414,1,1,1,1,1,1,1,1,1
CHEMBL5281465,1,1,1,1,1,1,1,1,1
CHEMBL5281469,1,1,1,1,1,1,1,1,1
CHEMBL5281516,1,1,1,1,1,1,1,1,1
CHEMBL5281599,1,1,1,1,1,1,1,1,1
CHEMBL5281632,1,1,1,1,1,1,1,1,1
CHEMBL5281692,1,1,1,1,1,1,1,1,1
CHEMBL5281733,1,1,1,1,1,1,1,1,1
CHEMBL5281772,1,1,1,1,1,1,1,1,1
