molecule_chembl_id,SubFPC_0,SubFPC_1,SubFPC_2,SubFPC_3,SubFPC_4,SubFPC_11,SubFPC_13,SubFPC_17,SubFPC_22,SubFPC_48,SubFPC_84,SubFPC_87,SubFPC_132,SubFPC_134,SubFPC_136,SubFPC_168,SubFPC_170,SubFPC_171,SubFPC_176,SubFPC_178,SubFPC_179,SubFPC_180,SubFPC_181,SubFPC_183,SubFPC_210,SubFPC_213,SubFPC_273,SubFPC_274,SubFPC_278,SubFPC_286,SubFPC_287,SubFPC_288,SubFPC_289,SubFPC_294,SubFPC_295,SubFPC_296,SubFPC_297,SubFPC_299,SubFPC_300,SubFPC_301,SubFPC_302,SubFPC_304,SubFPC_306
CHEMBL1171987,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18,1,0,0,0,0,0,3,0,0,0,0,1,3,0,0,17
CHEMBL1171991,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18,1,0,4,0,0,0,4,0,0,0,0,0,3,0,0,19
CHEMBL1172396,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,12
CHEMBL1172400,2,0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,1,1,7,0,0,0,2,0,6,0,2,16
CHEMBL1172401,2,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,1,1,7,2,1,1,2,0,7,0,2,17
CHEMBL1172402,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,1,1,3,0,0,0,0,0,2,0,0,14
CHEMBL1172779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,18,1,0,0,0,0,0,4,0,0,0,0,1,3,0,0,17
CHEMBL1172842,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,22,1,1,4,0,0,0,3,0,0,0,0,0,3,0,0,23
CHEMBL1172847,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,18,1,0,4,0,0,0,4,0,0,0,0,0,3,0,0,19
CHEMBL1172882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,18,1,0,0,0,0,0,3,0,0,0,0,1,3,0,0,17
CHEMBL1172907,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,1,1,5,0,0,0,0,0,4,0,0,14
CHEMBL1172908,1,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,1,1,7,0,0,0,1,0,6,0,1,15
CHEMBL1172937,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,1,1,5,0,0,0,0,0,4,0,0,14
CHEMBL1172973,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,1,1,5,0,0,0,0,0,5,0,0,14
CHEMBL1172974,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,4,0,1,1,4,0,0,0,0,0,4,0,0,14
CHEMBL1173001,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,2,1,1,5,0,0,0,0,0,4,0,0,14
CHEMBL1173002,1,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,1,1,7,0,0,0,1,0,6,0,1,15
CHEMBL1173003,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,4,0,1,1,4,0,0,0,0,0,4,0,0,14
CHEMBL1173065,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,1,1,7,0,0,0,0,0,5,0,0,14
CHEMBL1173066,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,1,1,7,0,0,0,0,0,6,0,0,14
CHEMBL1173067,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,1,1,7,0,0,0,0,0,5,0,0,14
CHEMBL1173129,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,4,0,1,1,5,0,0,0,0,0,2,0,0,14
CHEMBL1173130,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,4,0,1,1,5,0,0,0,0,0,2,0,0,14
CHEMBL1173131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,1,1,2,4,2,2,0,0,4,0,0,16
CHEMBL1173259,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,18,1,0,4,0,0,0,3,0,0,0,0,0,3,0,0,19
CHEMBL1173260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,18,1,0,0,0,0,0,3,0,0,0,0,1,3,0,0,17
CHEMBL1173326,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18,1,0,4,0,0,0,3,0,0,0,0,0,3,0,0,19
CHEMBL1173327,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18,1,0,0,0,0,0,4,0,0,0,0,1,3,0,0,17
CHEMBL1173335,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,18,1,0,4,0,0,0,3,0,0,0,0,0,3,0,0,19
CHEMBL1173509,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,1,1,2,2,1,1,0,0,3,0,0,15
CHEMBL1173573,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,1,1,3,0,0,0,0,0,3,0,0,14
CHEMBL1173574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,0,1,1,3,6,3,3,0,0,5,0,0,17
CHEMBL1173611,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,2,1,1,5,0,0,0,0,0,4,0,0,14
CHEMBL1173641,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,1,1,5,0,0,0,0,0,4,0,0,14
CHEMBL1173699,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,1,1,5,0,0,0,0,0,4,0,0,14
CHEMBL1173700,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,1,1,5,0,0,0,0,0,4,0,0,14
CHEMBL118266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,17,4,0,0,0,0,0,8,0,0,0,0,0,2,0,0,13
CHEMBL1191848,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,11,2,0,0,0,0,0,7,0,0,0,0,1,3,0,0,11
CHEMBL1195457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,18,1,0,0,0,0,0,2,0,0,0,0,1,3,0,0,18
CHEMBL1200374,2,5,3,2,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,1,2,0,0,0,2,0,0,2,1,12
CHEMBL1200374,2,5,3,2,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,1,2,0,0,0,2,0,0,2,1,12
CHEMBL1203757,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,11,2,1,0,0,0,0,5,0,0,0,0,1,1,0,0,11
CHEMBL1203760,1,3,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,2,0,0,11,2,1,2,0,0,0,8,0,0,0,0,1,4,0,0,12
CHEMBL1203762,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,11,2,1,0,2,0,0,6,0,0,0,0,1,1,0,0,11
CHEMBL1203766,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,11,2,1,0,0,0,0,5,0,0,0,0,1,1,0,0,11
CHEMBL1214660,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,18,1,0,0,0,0,0,2,0,0,0,0,1,3,0,0,17
CHEMBL1214735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,17,2,0,0,0,0,0,4,0,0,0,0,1,3,0,0,15
CHEMBL1214736,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,17,2,0,0,0,0,0,4,0,0,0,0,1,3,0,0,15
CHEMBL1214737,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,21,2,1,0,0,0,0,4,0,0,0,0,1,3,0,0,20
CHEMBL1214739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,22,1,1,0,0,0,0,3,0,0,0,0,1,3,0,0,21
CHEMBL1215664,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,18,1,0,0,0,0,0,4,0,0,0,0,1,3,0,0,18
CHEMBL1215665,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18,1,0,0,0,0,0,3,0,0,0,0,1,3,0,0,17
CHEMBL1215730,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18,1,0,0,0,0,0,5,0,0,0,2,1,5,0,0,19
CHEMBL1215732,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,18,1,0,0,0,0,0,2,0,0,0,0,1,3,0,0,17
CHEMBL1230438,2,9,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,2,0,0,0,3,8
CHEMBL123494,2,10,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,6,0,0,0,3,0,10,0,0,10
CHEMBL124118,2,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,6,0,0,0,3,0,2,0,0,10
CHEMBL124230,2,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,0,0,0,0,6,0,0,0,3,0,2,0,0,10
CHEMBL129795,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,1,1,4,0,0,0,1,1,3,1,0,15
CHEMBL129795,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,1,1,4,0,0,0,1,1,3,1,0,15
CHEMBL129883,2,7,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0,11,2,7,4,0,0,0,6,2,1,1,2,1,3,0,2,18
CHEMBL1303900,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,11,2,0,4,0,0,0,7,0,0,0,3,3,6,0,0,12
CHEMBL130546,2,7,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0,11,2,7,2,0,0,0,5,0,0,0,2,1,2,0,2,17
CHEMBL131414,2,7,3,2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0,11,2,7,4,0,1,1,5,0,0,0,2,1,3,0,2,19
CHEMBL131921,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,2,0,0,1,0,0,0,1,1,0,0,16,1,1,3,0,0,0,7,0,0,0,0,1,2,0,0,15
CHEMBL131921,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,2,0,0,1,0,0,0,1,1,0,0,16,1,1,3,0,0,0,7,0,0,0,0,1,2,0,0,15
CHEMBL131984,3,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,5,0,0,0,1,0,4,0,1,11
CHEMBL132066,4,2,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,5,0,0,0,1,0,4,0,1,12
CHEMBL132072,3,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,5,0,0,0,1,1,4,0,1,11
CHEMBL132380,5,4,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,5,0,0,0,0,0,6,0,0,12
CHEMBL132530,2,8,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,0,0,0,3,1,0,1,2,9
CHEMBL132530,2,8,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,0,0,0,3,1,0,1,2,9
CHEMBL132530,2,8,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,0,0,0,3,1,0,1,2,9
CHEMBL132563,2,7,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,1,0,2,0,0,5,2,7,2,0,0,0,4,0,0,0,2,2,0,0,2,11
CHEMBL132929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,3,0,0,17,3,0,0,0,0,0,3,0,0,0,0,1,3,0,0,16
CHEMBL133026,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,18,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,18
CHEMBL133079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,18,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,18
CHEMBL133081,0,2,0,0,0,0,0,1,0,1,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,7,0,0,0,1,1,5,0,1,13
CHEMBL133082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,18,1,0,0,0,0,0,4,0,0,0,0,0,4,0,0,18
CHEMBL133145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,17,2,0,0,0,0,0,5,0,0,0,0,1,3,0,0,17
CHEMBL133198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,3,0,0,23,3,0,0,0,0,0,7,0,0,0,0,0,4,0,0,22
CHEMBL133240,2,7,3,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0,11,2,7,2,0,0,0,5,0,0,0,2,1,2,0,2,17
CHEMBL133724,4,2,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,5,0,0,0,1,1,4,0,1,12
CHEMBL134169,2,6,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,5,0,0,0,0,0,4,0,0,11
CHEMBL134442,4,6,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,1,0,0,0,0,5,0,0,0,1,1,4,0,1,12
CHEMBL134509,1,6,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,5,0,0,0,1,0,4,0,1,11
CHEMBL134748,3,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,5,0,0,0,1,0,4,0,1,11
CHEMBL135037,0,7,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,5,0,0,0,1,0,4,0,1,10
CHEMBL135063,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,17,2,0,0,0,0,0,7,0,0,0,0,1,4,0,0,17
CHEMBL135070,5,2,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,5,0,0,0,0,0,4,0,0,12
CHEMBL135095,4,6,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,1,0,0,0,0,5,0,0,0,1,0,4,0,1,12
CHEMBL135115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,18,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,18
CHEMBL1351273,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,1,1,11,2,0,4,0,0,0,9,0,0,0,3,1,7,0,0,12
CHEMBL135172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,0,5,0,0,22,5,0,0,0,0,0,9,0,0,0,1,2,4,0,0,20
CHEMBL135340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,4,0,0,17,4,0,0,0,0,0,3,0,0,0,0,1,3,0,0,15
CHEMBL135378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,0,5,0,0,22,5,0,0,0,0,0,7,0,0,0,1,2,4,0,0,20
CHEMBL135381,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,17,2,0,0,0,0,0,5,0,0,0,0,1,3,0,0,17
CHEMBL135396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,18,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,18
CHEMBL135494,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,17,2,0,0,0,0,0,9,0,0,0,0,1,5,0,0,17
CHEMBL135540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,0,17,2,0,0,0,0,0,5,0,0,0,1,0,3,0,0,17
CHEMBL135563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,3,0,0,17,3,0,0,0,0,0,5,0,0,0,0,2,3,0,0,16
CHEMBL135595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,17,2,0,0,0,0,0,5,0,0,0,0,1,4,0,0,18
CHEMBL135606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,17,2,0,4,0,0,0,7,4,2,2,0,1,5,0,0,19
CHEMBL135633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,18,2,0,0,0,0,0,5,0,0,0,0,0,3,0,0,17
CHEMBL135709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,18,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,18
CHEMBL1358,1,15,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,4,2,1,1,0,0,15,0,0,15
CHEMBL135921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,0,17,2,0,0,0,0,0,5,0,0,0,1,0,3,0,0,17
CHEMBL137001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,4,0,0,22,4,0,0,0,0,0,7,0,0,0,0,2,4,0,0,21
CHEMBL137002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,17,2,0,0,0,0,0,7,0,0,0,0,1,4,0,0,17
CHEMBL137049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,3,0,0,23,3,0,0,0,0,0,7,0,0,0,0,0,4,0,0,22
CHEMBL1371590,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,15,1,1,4,0,0,0,4,0,0,0,3,0,5,0,0,17
CHEMBL137373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,17,2,0,0,0,0,0,5,0,0,0,0,1,3,0,0,17
CHEMBL137396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,3,0,0,23,3,0,0,0,0,0,7,0,0,0,0,0,4,0,0,22
CHEMBL137589,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,0,17,2,0,0,0,0,0,3,0,0,0,0,2,3,0,0,17
CHEMBL137604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,4,0,0,22,4,0,0,0,0,0,9,0,0,0,1,0,4,0,0,21
CHEMBL13784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,11,2,0,2,0,0,0,6,2,1,1,0,1,3,0,0,11
CHEMBL138538,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,18,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,18
CHEMBL1389987,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,2,0,3,0,0,11,3,0,2,0,0,0,10,0,0,0,2,1,6,0,0,11
CHEMBL1394757,1,3,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,5,0,0,0,3,0,2,0,0,10
CHEMBL1397,2,2,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,2,1,0,3,3,0,6,0,0,28,9,0,2,0,0,0,23,0,0,0,0,1,12,0,0,31
CHEMBL1399,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,3,0,0,11,3,0,0,0,0,0,7,0,0,0,0,1,4,0,0,11
CHEMBL1399,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,3,0,0,11,3,0,0,0,0,0,7,0,0,0,0,1,4,0,0,11
CHEMBL1405,1,6,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,2,0,0,0,1,0,0,0,1,11
CHEMBL1405,1,6,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,2,0,0,0,1,0,0,0,1,11
CHEMBL14192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,11,2,0,0,0,0,0,5,0,0,0,0,1,2,0,0,10
CHEMBL1424243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,15,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,15
CHEMBL1430816,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,10,1,1,2,0,0,0,6,0,0,0,0,0,3,0,0,10
CHEMBL1444,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,3,0,0,17,3,0,0,4,0,0,7,0,0,0,0,1,3,0,0,16
CHEMBL1444,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,3,0,0,17,3,0,0,4,0,0,7,0,0,0,0,1,3,0,0,16
CHEMBL1454842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,17,5,0,0,0,0,0,8,0,0,0,0,0,2,0,0,12
CHEMBL14563,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,18,3,1,0,0,0,0,12,0,0,0,2,0,5,0,0,19
CHEMBL1485809,0,0,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,2,0,0,17,2,0,2,0,0,0,12,0,0,0,0,1,9,0,0,18
CHEMBL148903,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,5,0,0,0,3,0,1,0,0,10
CHEMBL148903,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,5,0,0,0,3,0,1,0,0,10
CHEMBL149238,1,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,5,0,0,0,3,0,1,0,0,10
CHEMBL149238,1,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,5,0,0,0,3,0,1,0,0,10
CHEMBL149750,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,11,2,0,0,0,0,0,4,0,0,0,0,2,5,0,0,10
CHEMBL149791,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18,0,0,6,0,0,0,2,0,0,0,0,0,4,0,0,20
CHEMBL149791,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,18,0,0,6,0,0,0,2,0,0,0,0,0,4,0,0,20
CHEMBL150146,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,12,2,0,0,0,0,0,6,0,0,0,0,0,5,0,0,10
CHEMBL150278,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,0,11,4,0,0,0,0,0,4,0,0,0,1,3,5,0,0,8
CHEMBL150653,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1,0,0,0,0,0,4,0,0,0,0,0,5,0,0,11
